Test,Method,G,p_false_positive,se,ci_low,ci_high,rho,lambda,calibration_G,n_sim
Scalar region null,Anytime-valid,135,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,135,0.4182,0.006975797588806602,0.40452743672593905,0.431872563274061,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,136,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,136,0.4192,0.006978128115762852,0.40552286889310485,0.4328771311068952,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,138,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,138,0.4198,0.006979512303879119,0.4061201558843969,0.4334798441156031,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,139,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,139,0.421,0.006982248921371967,0.4073147921141109,0.43468520788588905,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,141,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,141,0.4218,0.006984049828000943,0.40811126233711814,0.4354887376628819,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,142,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,142,0.423,0.006986715966747181,0.4093060367051755,0.43669396329482446,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,143,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,143,0.4234,0.00698759529452014,0.40970431322274053,0.43709568677725946,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,145,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,145,0.4252,0.006991494260885866,0.41149667124866374,0.4389033287513363,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,146,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,146,0.4254,0.006991921624274688,0.4116958336164216,0.4391041663835784,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,148,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,148,0.4262,0.006993619377689924,0.41249250601972776,0.4399074939802723,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,149,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,149,0.427,0.006995298421082549,0.4132892150946782,0.4407107849053218,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,151,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,151,0.4282,0.006997781934298896,0.4144843474087742,0.44191565259122584,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,152,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,152,0.4286,0.006998600431514861,0.41488274315423085,0.4423172568457691,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,154,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,154,0.4292,0.006999819426242366,0.415480353924565,0.44291964607543505,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,155,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,155,0.4296,0.007000626257700092,0.4158787725349078,0.44332122746509217,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,157,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,157,0.43,0.007001428425685719,0.41627720028565596,0.44372279971434403,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,159,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,159,0.431,0.007003413453452538,0.41727330963123305,0.44472669036876694,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,160,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,160,0.4314,0.007004199311841433,0.4176717693487908,0.4451282306512092,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,162,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,162,0.4322,0.007005757061160485,0.41846871616012543,0.4459312838398745,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,163,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,163,0.4328,0.007006913157732155,0.419066450210845,0.44653354978915505,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,165,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,165,0.4338,0.007008816733229655,0.4200627192028699,0.4475372807971301,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,167,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,167,0.4346,0.007010318680345424,0.42085977538652297,0.448340224613477,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,168,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,168,0.4352,0.007011432949119602,0.42145759141972555,0.4489424085802744,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,170,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,170,0.4364,0.007013630158484265,0.4226532848893709,0.45014671511062915,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,172,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,172,0.4366,0.007013992301107837,0.42285257508982865,0.4503474249101713,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,174,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,174,0.4372,0.007015071774401171,0.4234504593221737,0.4509495406778263,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,175,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,175,0.4374,0.0070154292812343285,0.42364975860878074,0.4511502413912193,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,177,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,177,0.438,0.00701649485141976,0.4242476700912173,0.4517523299087827,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,179,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,179,0.4384,0.007017199441372605,0.4246462890949097,0.4521537109050903,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,181,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,181,0.4386,0.007017549999821875,0.4248456020003491,0.4523543979996509,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,182,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,182,0.4386,0.007017549999821875,0.4248456020003491,0.4523543979996509,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,184,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,184,0.4392,0.007018594731140985,0.4254435543269636,0.45295644567303633,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,186,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,186,0.4398,0.007019629050028214,0.4260415270619447,0.45355847293805535,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,188,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,188,0.4404,0.0070206529610856,0.4266395201962722,0.4541604798037278,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,190,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,190,0.4414,0.0070223363633480276,0.42763622072783786,0.45516377927216217,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,192,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,192,0.4418,0.007023001637476671,0.4280349167905457,0.4555650832094543,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,194,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,194,0.4424,0.007023990888376778,0.4286329778587815,0.4561670221412185,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,196,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,196,0.4426,0.0070243183299164335,0.4288323360733638,0.4563676639266362,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,198,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,198,0.4432,0.007025293730514049,0.42943042428819245,0.4569695757118075,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,200,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,200,0.4434,0.007025616556573523,0.4296297915491159,0.45717020845088413,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,202,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,202,0.444,0.007026578114559035,0.4302279068954643,0.4577720931045357,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,204,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,204,0.4448,0.007027844050631744,0.43102542566076174,0.4585745743392382,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,206,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,206,0.4454,0.007028781402206217,0.4316235884516758,0.4591764115483242,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,208,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,208,0.4468,0.0070309282459715084,0.4330193806378958,0.46058061936210415,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,210,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,210,0.4478,0.007032427177013638,0.43401644273305323,0.4615835572669467,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,212,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,212,0.4486,0.007033605618742069,0.43481413298726557,0.46238586701273443,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,214,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,214,0.449,0.007034187941759872,0.43521299163415067,0.46278700836584935,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,216,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,216,0.4496,0.007035052807193419,0.4358112964979009,0.4633887035020991,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,219,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,219,0.4502,0.007035907333102107,0.4364096216271199,0.4639903783728801,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,221,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,221,0.4506,0.007036471274722863,0.4368085163015432,0.4643914836984568,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,223,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,223,0.4518,0.007038135548566822,0.438005254324809,0.46559474567519094,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,225,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,225,0.4526,0.00703922211611482,0.43880312465241494,0.46639687534758506,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,228,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,228,0.4534,0.007040290334922275,0.43960103094355235,0.4671989690564477,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,230,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,230,0.4538,0.007040817566163747,0.43999999757031905,0.4676000024296809,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,232,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,232,0.4546,0.007041858277471934,0.440797957776155,0.468402042223845,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,234,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,234,0.4556,0.0070431333935969155,0.44179545854855007,0.46940454145144994,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,237,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,237,0.4564,0.007044132877792696,0.4425934995595263,0.47020650044047363,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,239,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,239,0.4576,0.0070455977744972075,0.44379062836198546,0.47140937163801455,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,242,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,242,0.459,0.007047254784666153,0.4451873806220544,0.47281261937794566,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,244,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,244,0.4596,0.007047947786412723,0.44578602233863107,0.47341397766136895,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,247,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,247,0.4604,0.007048855793673183,0.44658424264440055,0.4742157573555994,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,249,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,249,0.461,0.0070495248066802345,0.44718293137890675,0.4748170686210933,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,252,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,252,0.4618,0.007050400839668621,0.4479812143542495,0.4756187856457505,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,254,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,254,0.4626,0.007051258611056611,0.44877953312232904,0.476420466877671,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,257,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,257,0.4628,0.007051470201312631,0.44897911840542726,0.4766208815945727,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,259,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,259,0.4636,0.007052305155053913,0.44977748189609434,0.4774225181039057,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,262,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,262,0.4646,0.007053323188398501,0.45077548655073896,0.47842451344926107,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,264,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,264,0.465,0.007053722421530351,0.45117470405380056,0.4788252959461995,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,267,4e-4,2.8278613827413816e-4,0,9.542608310173109e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,267,0.466,0.00705470056061914,0.4521727869011865,0.47982721309881354,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,270,4e-4,2.8278613827413816e-4,0,9.542608310173109e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,270,0.4662,0.0070548927702694395,0.4523724101702719,0.4800275898297281,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,273,6e-4,3.4630622287218577e-4,0,0.001278760196829484,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,273,0.4668,0.00705546256456655,0.45297129337344955,0.48062870662655044,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,275,6e-4,3.4630622287218577e-4,0,0.001278760196829484,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,275,0.4672,0.007055836732804976,0.45337056000370224,0.48102943999629777,0.995,303.8730841675049,2500,5000
