Test,Method,G,p_false_positive,se,ci_low,ci_high,rho,lambda,calibration_G,n_sim
Multivariate region null,Conventional,2805659,0.9462,0.0031907854832313614,0.9399460604528665,0.9524539395471335,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2833927,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2833927,0.9462,0.0031907854832313614,0.9399460604528665,0.9524539395471335,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2862480,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2862480,0.9462,0.0031907854832313614,0.9399460604528665,0.9524539395471335,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2891321,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2891321,0.9462,0.0031907854832313614,0.9399460604528665,0.9524539395471335,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2920453,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2920453,0.9462,0.0031907854832313614,0.9399460604528665,0.9524539395471335,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2949878,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2949878,0.9462,0.0031907854832313614,0.9399460604528665,0.9524539395471335,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2979599,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2979599,0.9462,0.0031907854832313614,0.9399460604528665,0.9524539395471335,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3009620,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3009620,0.9462,0.0031907854832313614,0.9399460604528665,0.9524539395471335,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3039944,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3039944,0.9462,0.0031907854832313614,0.9399460604528665,0.9524539395471335,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3070573,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3070573,0.9462,0.0031907854832313614,0.9399460604528665,0.9524539395471335,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3101510,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3101510,0.9466,0.0031795735563122296,0.940368035829628,0.952831964170372,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3132759,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3132759,0.9468,0.003173948959892078,0.9405790600386115,0.9530209399613885,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3164324,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3164324,0.9468,0.003173948959892078,0.9405790600386115,0.9530209399613885,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3196206,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3196206,0.947,0.0031683118533376744,0.9407901087674582,0.9532098912325417,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3228409,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3228409,0.947,0.0031683118533376744,0.9407901087674582,0.9532098912325417,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3260937,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3260937,0.947,0.0031683118533376744,0.9407901087674582,0.9532098912325417,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3293793,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3293793,0.947,0.0031683118533376744,0.9407901087674582,0.9532098912325417,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3326979,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3326979,0.9472,0.003162662169755093,0.94100118214728,0.9533988178527201,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3360500,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3360500,0.9474,0.0031569998416217885,0.9412122803104214,0.9535877196895787,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3394359,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3394359,0.9474,0.0031569998416217885,0.9412122803104214,0.9535877196895787,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3428559,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3428559,0.9474,0.0031569998416217885,0.9412122803104214,0.9535877196895787,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3463103,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3463103,0.9474,0.0031569998416217885,0.9412122803104214,0.9535877196895787,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3497996,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3497996,0.9474,0.0031569998416217885,0.9412122803104214,0.9535877196895787,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3533240,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3533240,0.9476,0.003151324800778238,0.9414234033904747,0.9537765966095253,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3568839,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3568839,0.9478,0.003145636978419475,0.9416345515222978,0.9539654484777021,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3604797,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3604797,0.9478,0.003145636978419475,0.9416345515222978,0.9539654484777021,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3641117,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3641117,0.9478,0.003145636978419475,0.9416345515222978,0.9539654484777021,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3677803,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3677803,0.9478,0.003145636978419475,0.9416345515222978,0.9539654484777021,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3714859,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3714859,0.9478,0.003145636978419475,0.9416345515222978,0.9539654484777021,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3752288,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3752288,0.9478,0.003145636978419475,0.9416345515222978,0.9539654484777021,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3790094,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3790094,0.948,0.00313993630508646,0.9418457248420304,0.9541542751579695,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3828281,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3828281,0.948,0.00313993630508646,0.9418457248420304,0.9541542751579695,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3866853,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3866853,0.9482,0.0031342227106573,0.9420569234871118,0.9543430765128883,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3905813,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3905813,0.9484,0.003128496124338337,0.9422681475962968,0.9545318524037032,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3945167,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3945167,0.9486,0.0031227564746550444,0.9424793973096761,0.9547206026903239,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3984916,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3984916,0.9486,0.0031227564746550444,0.9424793973096761,0.9547206026903239,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4025066,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4025066,0.9486,0.0031227564746550444,0.9424793973096761,0.9547206026903239,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4065621,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4065621,0.9486,0.0031227564746550444,0.9424793973096761,0.9547206026903239,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4106584,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4106584,0.9486,0.0031227564746550444,0.9424793973096761,0.9547206026903239,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4147960,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4147960,0.9486,0.0031227564746550444,0.9424793973096761,0.9547206026903239,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4189753,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4189753,0.9488,0.0031170036894427964,0.9426906727686921,0.9549093272313078,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4231966,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4231966,0.9488,0.0031170036894427964,0.9426906727686921,0.9549093272313078,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4274606,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4274606,0.9488,0.0031170036894427964,0.9426906727686921,0.9549093272313078,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4317674,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4317674,0.9492,0.003105458420265838,0.943113301496279,0.955286698503721,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4361177,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4361177,0.9494,0.0030996657884359074,0.9433246550546657,0.9554753449453344,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4405118,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4405118,0.9494,0.0030996657884359074,0.9433246550546657,0.9554753449453344,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4449502,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4449502,0.9494,0.0030996657884359074,0.9433246550546657,0.9554753449453344,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4494333,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4494333,0.9494,0.0030996657884359074,0.9433246550546657,0.9554753449453344,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4539616,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4539616,0.9494,0.0030996657884359074,0.9433246550546657,0.9554753449453344,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4585355,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4585355,0.9498,0.003088040155179334,0.9437474412958485,0.9558525587041514,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4631554,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4631554,0.95,0.0030822070014844896,0.9439588742770904,0.9560411257229096,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4678220,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
